sep=;
11:59; Saturday; October 05; 2024
Study name:Rear_Impact

Beam Name  ;Element  ;End  ;Axial (N/m^2)  ;Bending Dir1 (N/m^2)  ;Bending Dir2 (N/m^2)  ;Torsional (N/m^2)  ;Worst Case (N/m^2)
  ;  ;2  ;-7.6348e+08  ;-4.256e+06  ;5.49e+07  ;-4.3085e+07  ;8.1855e+08
  ;452  ;1  ;-7.6348e+08  ;-4.256e+06  ;5.49e+07  ;-4.3085e+07  ;8.1855e+08
  ;  ;2  ;-7.6348e+08  ;-6.4798e+06  ;6.1697e+07  ;-4.3085e+07  ;8.2552e+08
  ;453  ;1  ;-7.6348e+08  ;-6.4798e+06  ;6.1697e+07  ;-4.3085e+07  ;8.2552e+08
  ;  ;2  ;-7.6348e+08  ;-8.6795e+06  ;6.8494e+07  ;-4.3085e+07  ;8.3252e+08
  ;454  ;1  ;-7.6348e+08  ;-8.6793e+06  ;6.8494e+07  ;-4.3085e+07  ;8.3252e+08
  ;  ;2  ;-7.6348e+08  ;-1.0851e+07  ;7.5293e+07  ;-4.3085e+07  ;8.3955e+08
  ;455  ;1  ;-7.6348e+08  ;-1.0851e+07  ;7.5293e+07  ;-4.3085e+07  ;8.3955e+08
  ;  ;2  ;-7.6348e+08  ;-1.3002e+07  ;8.2093e+07  ;-4.3085e+07  ;8.466e+08
  ;456  ;1  ;-7.6348e+08  ;-1.3002e+07  ;8.2093e+07  ;-4.3085e+07  ;8.466e+08
  ;  ;2  ;-7.6348e+08  ;-1.5133e+07  ;8.8888e+07  ;-4.3085e+07  ;8.5365e+08
  ;457  ;1  ;-7.6348e+08  ;-1.5133e+07  ;8.8887e+07  ;-4.3085e+07  ;8.5365e+08
  ;  ;2  ;-7.6348e+08  ;-1.7231e+07  ;9.5687e+07  ;-4.3085e+07  ;8.6071e+08
  ;458  ;1  ;-7.6348e+08  ;-1.7231e+07  ;9.5687e+07  ;-4.3085e+07  ;8.6071e+08
  ;  ;2  ;-7.6348e+08  ;-1.9309e+07  ;1.0249e+08  ;-4.3085e+07  ;8.6777e+08
  ;459  ;1  ;-7.6348e+08  ;-1.9309e+07  ;1.0249e+08  ;-4.3085e+07  ;8.6777e+08
  ;  ;2  ;-7.6349e+08  ;-2.1364e+07  ;1.0928e+08  ;-4.3085e+07  ;8.7484e+08
  ;460  ;1  ;-7.6349e+08  ;-2.1364e+07  ;1.0928e+08  ;-4.3085e+07  ;8.7484e+08
  ;  ;2  ;-7.6349e+08  ;-2.3393e+07  ;1.1608e+08  ;-4.3085e+07  ;8.819e+08
  ;461  ;1  ;-7.6349e+08  ;-2.3394e+07  ;1.1608e+08  ;-4.3085e+07  ;8.819e+08
  ;  ;2  ;-7.6349e+08  ;-2.5395e+07  ;1.2288e+08  ;-4.3085e+07  ;8.8896e+08
  ;462  ;1  ;-7.6349e+08  ;-2.5394e+07  ;1.2288e+08  ;-4.3085e+07  ;8.8896e+08
  ;  ;2  ;-7.6349e+08  ;-2.7379e+07  ;1.2968e+08  ;-4.3085e+07  ;8.9602e+08
  ;463  ;1  ;-7.6349e+08  ;-2.738e+07  ;1.2968e+08  ;-4.3085e+07  ;8.9602e+08
  ;  ;2  ;-7.6349e+08  ;-2.9337e+07  ;1.3647e+08  ;-4.3085e+07  ;9.0308e+08
Beam-46(Circuler tube 1X0.06(16_GAUGE)(56)[15])  ;  ;  ;  ;  ;  ;  ;
  ;464  ;1  ;-2.6671e+08  ;-2.1582e+08  ;1.6689e+08  ;-3.0748e+07  ;5.3953e+08
  ;  ;2  ;-2.6671e+08  ;-1.9438e+08  ;1.5465e+08  ;-3.0748e+07  ;5.1511e+08
  ;465  ;1  ;-2.6671e+08  ;-1.9438e+08  ;1.5465e+08  ;-3.0748e+07  ;5.1511e+08
  ;  ;2  ;-2.6671e+08  ;-1.7294e+08  ;1.424e+08  ;-3.0748e+07  ;4.9074e+08
  ;466  ;1  ;-2.6671e+08  ;-1.7294e+08  ;1.424e+08  ;-3.0748e+07  ;4.9074e+08
  ;  ;2  ;-2.6671e+08  ;-1.515e+08  ;1.3012e+08  ;-3.0748e+07  ;4.6643e+08
  ;467  ;1  ;-2.6671e+08  ;-1.5151e+08  ;1.3012e+08  ;-3.0748e+07  ;4.6643e+08
  ;  ;2  ;-2.6671e+08  ;-1.3007e+08  ;1.1783e+08  ;-3.0748e+07  ;4.4222e+08
  ;468  ;1  ;-2.6671e+08  ;-1.3007e+08  ;1.1783e+08  ;-3.0748e+07  ;4.4222e+08
  ;  ;2  ;-2.6671e+08  ;-1.0863e+08  ;1.0551e+08  ;-3.0748e+07  ;4.1815e+08
  ;469  ;1  ;-2.6671e+08  ;-1.0863e+08  ;1.0551e+08  ;-3.0748e+07  ;4.1815e+08
  ;  ;2  ;-2.6671e+08  ;-8.7194e+07  ;9.3173e+07  ;-3.0748e+07  ;3.9432e+08
  ;470  ;1  ;-2.6671e+08  ;-8.7194e+07  ;9.3173e+07  ;-3.0748e+07  ;3.9432e+08
  ;  ;2  ;-2.6671e+08  ;-6.5757e+07  ;8.0813e+07  ;-3.0748e+07  ;3.7089e+08
  ;471  ;1  ;-2.6671e+08  ;-6.5757e+07  ;8.0813e+07  ;-3.0748e+07  ;3.7089e+08
  ;  ;2  ;-2.6671e+08  ;-4.432e+07  ;6.8432e+07  ;-3.0748e+07  ;3.4824e+08
  ;472  ;1  ;-2.6671e+08  ;-4.432e+07  ;6.8432e+07  ;-3.0748e+07  ;3.4824e+08
  ;  ;2  ;-2.6671e+08  ;-2.2883e+07  ;5.6029e+07  ;-3.0748e+07  ;3.2723e+08
  ;473  ;1  ;-2.6671e+08  ;-2.2883e+07  ;5.6029e+07  ;-3.0748e+07  ;3.2723e+08
  ;  ;2  ;-2.6671e+08  ;-1.4457e+06  ;4.3607e+07  ;-3.0748e+07  ;3.1034e+08
  ;474  ;1  ;-2.6671e+08  ;-1.4457e+06  ;4.3607e+07  ;-3.0748e+07  ;3.1034e+08
  ;  ;2  ;-2.6671e+08  ;1.9991e+07  ;3.1163e+07  ;-3.0748e+07  ;3.0373e+08
  ;475  ;1  ;-2.6671e+08  ;1.9991e+07  ;3.1163e+07  ;-3.0748e+07  ;3.0373e+08
  ;  ;2  ;-2.667e+08  ;4.1428e+07  ;1.8697e+07  ;-3.0748e+07  ;3.1216e+08
  ;476  ;1  ;-2.667e+08  ;4.1428e+07  ;1.8697e+07  ;-3.0748e+07  ;3.1216e+08
  ;  ;2  ;-2.667e+08  ;6.2865e+07  ;6.2094e+06  ;-3.0748e+07  ;3.2988e+08
  ;477  ;1  ;-2.667e+08  ;6.2866e+07  ;6.2094e+06  ;-3.0748e+07  ;3.2988e+08
  ;  ;2  ;-2.667e+08  ;8.4303e+07  ;-6.2973e+06  ;-3.0748e+07  ;3.5124e+08
  ;478  ;1  ;-2.667e+08  ;8.4303e+07  ;-6.2973e+06  ;-3.0748e+07  ;3.5124e+08
  ;  ;2  ;-2.667e+08  ;1.0574e+08  ;-1.8827e+07  ;-3.0748e+07  ;3.741e+08
  ;479  ;1  ;-2.667e+08  ;1.0574e+08  ;-1.8827e+07  ;-3.0748e+07  ;3.741e+08
  ;  ;2  ;-2.667e+08  ;1.2718e+08  ;-3.1378e+07  ;-3.0748e+07  ;3.9769e+08
  ;480  ;1  ;-2.667e+08  ;1.2718e+08  ;-3.1378e+07  ;-3.0748e+07  ;3.9769e+08
  ;  ;2  ;-2.667e+08  ;1.4861e+08  ;-4.3949e+07  ;-3.0748e+07  ;4.2168e+08
  ;481  ;1  ;-2.667e+08  ;1.4861e+08  ;-4.3949e+07  ;-3.0748e+07  ;4.2168e+08
  ;  ;2  ;-2.667e+08  ;1.7005e+08  ;-5.6542e+07  ;-3.0748e+07  ;4.459e+08
  ;482  ;1  ;-2.667e+08  ;1.7005e+08  ;-5.6542e+07  ;-3.0748e+07  ;4.459e+08
  ;  ;2  ;-2.667e+08  ;1.9149e+08  ;-6.9155e+07  ;-3.0748e+07  ;4.7029e+08
  ;483  ;1  ;-2.667e+08  ;1.9149e+08  ;-6.9155e+07  ;-3.0748e+07  ;4.7029e+08
  ;  ;2  ;-2.667e+08  ;2.1292e+08  ;-8.179e+07  ;-3.0748e+07  ;4.9479e+08
  ;484  ;1  ;-2.667e+08  ;2.1292e+08  ;-8.179e+07  ;-3.0748e+07  ;4.9479e+08
  ;  ;2  ;-2.667e+08  ;2.3436e+08  ;-9.4447e+07  ;-3.0748e+07  ;5.1937e+08
  ;485  ;1  ;-2.667e+08  ;2.3436e+08  ;-9.4447e+07  ;-3.0748e+07  ;5.1937e+08
  ;  ;2  ;-2.667e+08  ;2.558e+08  ;-1.0712e+08  ;-3.0748e+07  ;5.4402e+08
Beam-47(Circuler tube 1X0.06(16_GAUGE)(1)[6])  ;  ;  ;  ;  ;  ;  ;
  ;486  ;1  ;12,333  ;-3.1319  ;-16,420  ;0.087612  ;28,753
  ;  ;2  ;12,391  ;-3.1484  ;-26,645  ;0.087612  ;39,036
  ;487  ;1  ;13,409  ;-3.0702  ;-26,645  ;0.35965  ;40,053
  ;  ;2  ;13,583  ;-3.0867  ;-34,396  ;0.35965  ;47,979
  ;488  ;1  ;14,303  ;-2.9149  ;-34,396  ;0.62218  ;48,699
  ;  ;2  ;14,586  ;-2.9315  ;-39,345  ;0.62218  ;53,932
  ;489  ;1  ;14,973  ;-2.6709  ;-39,345  ;0.86725  ;54,318
  ;  ;2  ;15,358  ;-2.6874  ;-41,190  ;0.86725  ;56,548
  ;490  ;1  ;15,418  ;-2.4381  ;-41,190  ;1.0352  ;56,608
  ;  ;2  ;15,645  ;-2.4463  ;-40,860  ;1.0352  ;56,505
  ;491  ;1  ;-7,514.8  ;11.97  ;-39,712  ;3.025  ;47,227
  ;  ;2  ;-7,266.9  ;11.58  ;-33,831  ;3.025  ;41,098
  ;492  ;1  ;-8,180.9  ;12.27  ;-33,831  ;2.2432  ;42,012
  ;  ;2  ;-7,631.1  ;11.492  ;-24,128  ;2.2432  ;31,760
  ;493  ;1  ;-8,570.8  ;12.096  ;-24,128  ;1.2114  ;32,699
  ;  ;2  ;-7,962.5  ;11.318  ;-17,136  ;1.2114  ;25,099
  ;494  ;1  ;-8,601.8  ;11.566  ;-17,136  ;0.21034  ;25,738
  ;  ;2  ;-7,953.5  ;10.788  ;-12,739  ;0.21034  ;20,693
  ;495  ;1  ;-8,311.1  ;10.697  ;-12,739  ;-0.72947  ;21,050
  ;  ;2  ;-7,642.5  ;9.918  ;-10,724  ;-0.72947  ;18,366
Beam-48(Circuler tube 1X0.06(16_GAUGE)(56)[18])  ;  ;  ;  ;  ;  ;  ;
  ;496  ;1  ;-2.9997e+08  ;6.3993e+08  ;-1.3078e+08  ;-5.6786e+07  ;9.5313e+08
  ;  ;2  ;-2.9997e+08  ;5.3829e+08  ;-1.0559e+08  ;-5.6786e+07  ;8.4852e+08
  ;497  ;1  ;-2.9997e+08  ;5.3829e+08  ;-1.0559e+08  ;-5.6786e+07  ;8.4852e+08
  ;  ;2  ;-2.9997e+08  ;4.3665e+08  ;-8.0385e+07  ;-5.6786e+07  ;7.4396e+08
  ;498  ;1  ;-2.9997e+08  ;4.3665e+08  ;-8.0385e+07  ;-5.6786e+07  ;7.4396e+08
  ;  ;2  ;-2.9997e+08  ;3.3502e+08  ;-5.5156e+07  ;-5.6786e+07  ;6.395e+08
  ;499  ;1  ;-2.9997e+08  ;3.3502e+08  ;-5.5157e+07  ;-5.6786e+07  ;6.395e+08
  ;  ;2  ;-2.9997e+08  ;2.3338e+08  ;-2.9904e+07  ;-5.6786e+07  ;5.3526e+08
  ;500  ;1  ;-2.9997e+08  ;2.3338e+08  ;-2.9904e+07  ;-5.6786e+07  ;5.3526e+08
  ;  ;2  ;-2.9997e+08  ;1.3175e+08  ;-4.6305e+06  ;-5.6786e+07  ;4.318e+08
  ;501  ;1  ;-2.9997e+08  ;1.3175e+08  ;-4.6305e+06  ;-5.6786e+07  ;4.318e+08
  ;  ;2  ;-2.9997e+08  ;3.0124e+07  ;2.0667e+07  ;-5.6786e+07  ;3.365e+08
  ;502  ;1  ;-2.9997e+08  ;3.0124e+07  ;2.0666e+07  ;-5.6786e+07  ;3.365e+08
  ;  ;2  ;-2.9997e+08  ;-7.1502e+07  ;4.5985e+07  ;-5.6786e+07  ;3.8498e+08
  ;503  ;1  ;-2.9997e+08  ;-7.1502e+07  ;4.5985e+07  ;-5.6786e+07  ;3.8498e+08
  ;  ;2  ;-2.9997e+08  ;-1.7313e+08  ;7.1328e+07  ;-5.6786e+07  ;4.8721e+08
  ;504  ;1  ;-2.9997e+08  ;-1.7313e+08  ;7.1327e+07  ;-5.6786e+07  ;4.8721e+08
  ;  ;2  ;-2.9996e+08  ;-2.7475e+08  ;9.6692e+07  ;-5.6786e+07  ;5.9123e+08
  ;505  ;1  ;-2.9996e+08  ;-2.7475e+08  ;9.6692e+07  ;-5.6786e+07  ;5.9123e+08
  ;  ;2  ;-2.9996e+08  ;-3.7637e+08  ;1.2208e+08  ;-5.6786e+07  ;6.9563e+08
Beam-49(Circuler tube 1X0.06(16_GAUGE)(6)[6])  ;  ;  ;  ;  ;  ;  ;
  ;506  ;1  ;-1.2128e+09  ;-1.6518e+09  ;1.0387e+09  ;-9.4429e+06  ;3.164e+09
  ;  ;2  ;-1.2128e+09  ;-1.5633e+09  ;1.0093e+09  ;-9.4429e+06  ;3.0736e+09
  ;507  ;1  ;-1.2128e+09  ;-1.5633e+09  ;1.0093e+09  ;-9.4432e+06  ;3.0736e+09
  ;  ;2  ;-1.2128e+09  ;-1.4748e+09  ;9.7986e+08  ;-9.4432e+06  ;2.9835e+09
  ;508  ;1  ;-1.2128e+09  ;-1.4748e+09  ;9.7984e+08  ;-9.4429e+06  ;2.9835e+09
  ;  ;2  ;-1.2128e+09  ;-1.3863e+09  ;9.504e+08  ;-9.4429e+06  ;2.8937e+09
  ;509  ;1  ;-1.2128e+09  ;-1.3863e+09  ;9.5041e+08  ;-9.4432e+06  ;2.8937e+09
  ;  ;2  ;-1.2128e+09  ;-1.2979e+09  ;9.2095e+08  ;-9.4432e+06  ;2.8042e+09
  ;510  ;1  ;-1.2128e+09  ;-1.2979e+09  ;9.2093e+08  ;-9.4429e+06  ;2.8042e+09
  ;  ;2  ;-1.2128e+09  ;-1.2094e+09  ;8.9145e+08  ;-9.4429e+06  ;2.7153e+09
  ;511  ;1  ;-1.2128e+09  ;-1.2094e+09  ;8.9145e+08  ;-9.4429e+06  ;2.7153e+09
  ;  ;2  ;-1.2128e+09  ;-1.1209e+09  ;8.6194e+08  ;-9.4429e+06  ;2.6268e+09
  ;512  ;1  ;-1.2128e+09  ;-1.1209e+09  ;8.6195e+08  ;-9.4432e+06  ;2.6268e+09
  ;  ;2  ;-1.2128e+09  ;-1.0324e+09  ;8.3242e+08  ;-9.4432e+06  ;2.539e+09
  ;513  ;1  ;-1.2128e+09  ;-1.0324e+09  ;8.3242e+08  ;-9.4425e+06  ;2.539e+09
  ;  ;2  ;-1.2128e+09  ;-9.4397e+08  ;8.0286e+08  ;-9.4425e+06  ;2.452e+09
  ;514  ;1  ;-1.2045e+09  ;-7.8412e+08  ;6.0147e+08  ;2.1165e+07  ;2.1927e+09
  ;  ;2  ;-1.2045e+09  ;-6.8033e+08  ;4.6494e+08  ;2.1165e+07  ;2.0285e+09
  ;515  ;1  ;-1.2045e+09  ;-6.8033e+08  ;4.6494e+08  ;2.1165e+07  ;2.0285e+09
  ;  ;2  ;-1.2045e+09  ;-5.7655e+08  ;3.2839e+08  ;2.1165e+07  ;1.868e+09
  ;516  ;1  ;-1.2045e+09  ;-5.7655e+08  ;3.2839e+08  ;2.1165e+07  ;1.868e+09
  ;  ;2  ;-1.2045e+09  ;-4.7276e+08  ;1.9182e+08  ;2.1165e+07  ;1.7147e+09
  ;517  ;1  ;-1.2045e+09  ;-4.7276e+08  ;1.9182e+08  ;2.1165e+07  ;1.7147e+09
  ;  ;2  ;-1.2045e+09  ;-3.6898e+08  ;5.5222e+07  ;2.1165e+07  ;1.5776e+09
  ;518  ;1  ;-1.2045e+09  ;-3.6898e+08  ;5.5221e+07  ;2.1165e+07  ;1.5776e+09
  ;  ;2  ;-1.2045e+09  ;-2.6519e+08  ;-8.139e+07  ;2.1165e+07  ;1.4819e+09
  ;519  ;1  ;-1.2045e+09  ;-2.6519e+08  ;-8.139e+07  ;2.1165e+07  ;1.4819e+09
  ;  ;2  ;-1.2045e+09  ;-1.6141e+08  ;-2.1802e+08  ;2.1165e+07  ;1.4758e+09
  ;520  ;1  ;-1.2045e+09  ;-1.6141e+08  ;-2.1802e+08  ;2.1165e+07  ;1.4758e+09
  ;  ;2  ;-1.2045e+09  ;-5.7622e+07  ;-3.5467e+08  ;2.1165e+07  ;1.5638e+09
  ;521  ;1  ;-1.2045e+09  ;-5.7622e+07  ;-3.5467e+08  ;2.1165e+07  ;1.5638e+09
  ;  ;2  ;-1.2045e+09  ;4.6164e+07  ;-4.9135e+08  ;2.1165e+07  ;1.698e+09
  ;522  ;1  ;-6.225e+05  ;246.1  ;1,698.3  ;-0  ;6.2422e+05
  ;  ;2  ;-6.2249e+05  ;-246.07  ;-1,699.9  ;0  ;6.2421e+05
Beam-50(Circuler tube 1X0.06(16_GAUGE)(8)[1])  ;  ;  ;  ;  ;  ;  ;
  ;523  ;1  ;-1.7537e+07  ;-1.3408e+08  ;2.1499e+08  ;3.7621e+07  ;2.7091e+08
  ;  ;2  ;-1.7534e+07  ;-1.1971e+08  ;2.0291e+08  ;3.7621e+07  ;2.5312e+08
  ;524  ;1  ;-1.7534e+07  ;-1.1971e+08  ;2.029e+08  ;3.7621e+07  ;2.5312e+08
  ;  ;2  ;-1.7531e+07  ;-1.0534e+08  ;1.9081e+08  ;3.7621e+07  ;2.3549e+08
  ;525  ;1  ;-1.7531e+07  ;-1.0534e+08  ;1.9081e+08  ;3.7621e+07  ;2.3549e+08
  ;  ;2  ;-1.7528e+07  ;-9.0975e+07  ;1.7871e+08  ;3.7621e+07  ;2.1807e+08
  ;526  ;1  ;-1.7528e+07  ;-9.0975e+07  ;1.7871e+08  ;3.7621e+07  ;2.1807e+08
  ;  ;2  ;-1.7525e+07  ;-7.6614e+07  ;1.6661e+08  ;3.7621e+07  ;2.0091e+08
  ;527  ;1  ;-1.7525e+07  ;-7.6614e+07  ;1.6661e+08  ;3.7621e+07  ;2.0091e+08
  ;  ;2  ;-1.7522e+07  ;-6.2257e+07  ;1.545e+08  ;3.7621e+07  ;1.8409e+08
  ;528  ;1  ;-1.7522e+07  ;-6.2257e+07  ;1.545e+08  ;3.7621e+07  ;1.8409e+08
  ;  ;2  ;-1.7519e+07  ;-4.7905e+07  ;1.4238e+08  ;3.7621e+07  ;1.6775e+08
  ;529  ;1  ;-1.7519e+07  ;-4.7905e+07  ;1.4238e+08  ;3.7621e+07  ;1.6775e+08
  ;  ;2  ;-1.7516e+07  ;-3.3558e+07  ;1.3026e+08  ;3.7621e+07  ;1.5203e+08
  ;530  ;1  ;-1.7516e+07  ;-3.3558e+07  ;1.3026e+08  ;3.7621e+07  ;1.5203e+08
  ;  ;2  ;-1.7513e+07  ;-1.9215e+07  ;1.1814e+08  ;3.7621e+07  ;1.372e+08
  ;531  ;1  ;-1.7513e+07  ;-1.9215e+07  ;1.1814e+08  ;3.7621e+07  ;1.372e+08
  ;  ;2  ;-1.751e+07  ;-4.8765e+06  ;1.06e+08  ;3.7621e+07  ;1.2362e+08
  ;532  ;1  ;-1.751e+07  ;-4.8765e+06  ;1.06e+08  ;3.7621e+07  ;1.2362e+08
  ;  ;2  ;-1.7507e+07  ;9.4575e+06  ;9.3862e+07  ;3.7621e+07  ;1.1184e+08
  ;533  ;1  ;-1.7507e+07  ;9.4577e+06  ;9.3862e+07  ;3.7621e+07  ;1.1184e+08
  ;  ;2  ;-1.7504e+07  ;2.3787e+07  ;8.1717e+07  ;3.7621e+07  ;1.0261e+08
  ;534  ;1  ;-1.7504e+07  ;2.3787e+07  ;8.1717e+07  ;3.7621e+07  ;1.0261e+08
  ;  ;2  ;-1.7501e+07  ;3.8112e+07  ;6.9566e+07  ;3.7621e+07  ;9.6822e+07
  ;535  ;1  ;-1.7501e+07  ;3.8112e+07  ;6.9566e+07  ;3.7621e+07  ;9.6822e+07
  ;  ;2  ;-1.7498e+07  ;5.2432e+07  ;5.7409e+07  ;3.7621e+07  ;9.5247e+07
  ;536  ;1  ;-1.7498e+07  ;5.2432e+07  ;5.7409e+07  ;3.7621e+07  ;9.5247e+07
  ;  ;2  ;-1.7495e+07  ;6.6748e+07  ;4.5247e+07  ;3.7621e+07  ;9.8133e+07
  ;537  ;1  ;-1.7495e+07  ;6.6748e+07  ;4.5246e+07  ;3.7621e+07  ;9.8133e+07
  ;  ;2  ;-1.7492e+07  ;8.1059e+07  ;3.3078e+07  ;3.7621e+07  ;1.0504e+08
  ;538  ;1  ;-1.7492e+07  ;8.106e+07  ;3.3078e+07  ;3.7621e+07  ;1.0504e+08
  ;  ;2  ;-1.7489e+07  ;9.5367e+07  ;2.0903e+07  ;3.7621e+07  ;1.1512e+08
  ;539  ;1  ;-1.7489e+07  ;9.5366e+07  ;2.0903e+07  ;3.7621e+07  ;1.1512e+08
  ;  ;2  ;-1.7486e+07  ;1.0967e+08  ;8.7227e+06  ;3.7621e+07  ;1.275e+08
  ;540  ;1  ;-1.7486e+07  ;1.0967e+08  ;8.7225e+06  ;3.7621e+07  ;1.275e+08
  ;  ;2  ;-1.7483e+07  ;1.2397e+08  ;-3.4638e+06  ;3.7621e+07  ;1.415e+08
  ;541  ;1  ;-1.7483e+07  ;1.2397e+08  ;-3.464e+06  ;3.7621e+07  ;1.415e+08
  ;  ;2  ;-1.748e+07  ;1.3826e+08  ;-1.5656e+07  ;3.7621e+07  ;1.5662e+08
  ;542  ;1  ;-1.748e+07  ;1.3826e+08  ;-1.5655e+07  ;3.7621e+07  ;1.5662e+08
  ;  ;2  ;-1.7477e+07  ;1.5255e+08  ;-2.7853e+07  ;3.7621e+07  ;1.7255e+08
Beam-51(Circuler tube 1X0.06(16_GAUGE)(59)[2])  ;  ;  ;  ;  ;  ;  ;
  ;543  ;1  ;2.2547e+08  ;-2.4799e+08  ;-9.9114e+07  ;-5.9755e+07  ;4.9254e+08
  ;  ;2  ;2.2547e+08  ;-1.9678e+08  ;-9.1934e+07  ;-5.9755e+07  ;4.4267e+08
  ;544  ;1  ;2.2547e+08  ;-1.9678e+08  ;-9.1935e+07  ;-5.9755e+07  ;4.4267e+08
  ;  ;2  ;2.2547e+08  ;-1.4555e+08  ;-8.4754e+07  ;-5.9755e+07  ;3.939e+08
  ;545  ;1  ;2.2547e+08  ;-1.4555e+08  ;-8.4754e+07  ;-5.9755e+07  ;3.939e+08
  ;  ;2  ;2.2547e+08  ;-9.4297e+07  ;-7.7574e+07  ;-5.9755e+07  ;3.4758e+08
  ;546  ;1  ;2.2547e+08  ;-9.4297e+07  ;-7.7574e+07  ;-5.9755e+07  ;3.4758e+08
  ;  ;2  ;2.2547e+08  ;-4.302e+07  ;-7.0394e+07  ;-5.9755e+07  ;3.0797e+08
  ;547  ;1  ;2.2547e+08  ;-4.302e+07  ;-7.0394e+07  ;-5.9755e+07  ;3.0797e+08
  ;  ;2  ;2.2547e+08  ;8.2777e+06  ;-6.3214e+07  ;-5.9755e+07  ;2.8923e+08
  ;548  ;1  ;2.2547e+08  ;8.2778e+06  ;-6.3214e+07  ;-5.9755e+07  ;2.8923e+08
  ;  ;2  ;2.2547e+08  ;5.9599e+07  ;-5.6034e+07  ;-5.9755e+07  ;3.0728e+08
  ;549  ;1  ;2.2547e+08  ;5.9599e+07  ;-5.6034e+07  ;-5.9755e+07  ;3.0728e+08
  ;  ;2  ;2.2547e+08  ;1.1094e+08  ;-4.8854e+07  ;-5.9755e+07  ;3.4669e+08
  ;550  ;1  ;2.2547e+08  ;1.1094e+08  ;-4.8854e+07  ;-5.9755e+07  ;3.4669e+08
  ;  ;2  ;2.2547e+08  ;1.6231e+08  ;-4.1674e+07  ;-5.9755e+07  ;3.9304e+08
  ;551  ;1  ;2.2547e+08  ;1.6231e+08  ;-4.1674e+07  ;-5.9755e+07  ;3.9304e+08
  ;  ;2  ;2.2547e+08  ;2.1369e+08  ;-3.4494e+07  ;-5.9755e+07  ;4.4193e+08
  ;552  ;1  ;2.2547e+08  ;2.1369e+08  ;-3.4494e+07  ;-5.9755e+07  ;4.4193e+08
  ;  ;2  ;2.2547e+08  ;2.651e+08  ;-2.7314e+07  ;-5.9755e+07  ;4.9198e+08
  ;553  ;1  ;2.2547e+08  ;2.651e+08  ;-2.7314e+07  ;-5.9755e+07  ;4.9198e+08
  ;  ;2  ;2.2547e+08  ;3.1653e+08  ;-2.0133e+07  ;-5.9755e+07  ;5.4265e+08
  ;554  ;1  ;2.2547e+08  ;3.1653e+08  ;-2.0133e+07  ;-5.9755e+07  ;5.4265e+08
  ;  ;2  ;2.2547e+08  ;3.6799e+08  ;-1.2953e+07  ;-5.9755e+07  ;5.9369e+08
  ;555  ;1  ;2.2547e+08  ;3.6799e+08  ;-1.2954e+07  ;-5.9755e+07  ;5.9369e+08
  ;  ;2  ;2.2547e+08  ;4.1946e+08  ;-5.773e+06  ;-5.9755e+07  ;6.4497e+08
Beam-52(Circuler tube 1X0.06(16_GAUGE)(13)[5])  ;  ;  ;  ;  ;  ;  ;
  ;556  ;1  ;-3.9214e+08  ;1.5505e+08  ;-1.389e+09  ;-7.284e+07  ;1.7898e+09
  ;  ;2  ;-3.9214e+08  ;1.4e+08  ;-1.1821e+09  ;-7.284e+07  ;1.5825e+09
  ;557  ;1  ;-3.9214e+08  ;1.4e+08  ;-1.1821e+09  ;-7.284e+07  ;1.5825e+09
  ;  ;2  ;-3.9214e+08  ;1.2495e+08  ;-9.7515e+08  ;-7.284e+07  ;1.3753e+09
  ;558  ;1  ;-3.9214e+08  ;1.2495e+08  ;-9.7515e+08  ;-7.284e+07  ;1.3753e+09
  ;  ;2  ;-3.9214e+08  ;1.099e+08  ;-7.6826e+08  ;-7.284e+07  ;1.1682e+09
  ;559  ;1  ;-3.9214e+08  ;1.099e+08  ;-7.6826e+08  ;-7.284e+07  ;1.1682e+09
  ;  ;2  ;-3.9214e+08  ;9.485e+07  ;-5.6139e+08  ;-7.284e+07  ;9.6149e+08
  ;560  ;1  ;-3.9214e+08  ;9.4851e+07  ;-5.6139e+08  ;-7.284e+07  ;9.6149e+08
  ;  ;2  ;-3.9214e+08  ;7.98e+07  ;-3.5454e+08  ;-7.284e+07  ;7.5555e+08
  ;561  ;1  ;-3.9214e+08  ;7.98e+07  ;-3.5454e+08  ;-7.284e+07  ;7.5555e+08
  ;  ;2  ;-3.9214e+08  ;6.4748e+07  ;-1.4772e+08  ;-7.284e+07  ;5.5343e+08
  ;562  ;1  ;-3.9214e+08  ;6.4748e+07  ;-1.4772e+08  ;-7.284e+07  ;5.5343e+08
  ;  ;2  ;-3.9214e+08  ;4.9699e+07  ;5.9085e+07  ;-7.284e+07  ;4.6935e+08
  ;563  ;1  ;-3.9214e+08  ;4.9699e+07  ;5.9086e+07  ;-7.284e+07  ;4.6935e+08
  ;  ;2  ;-3.9214e+08  ;3.4648e+07  ;2.6587e+08  ;-7.284e+07  ;6.6026e+08
  ;564  ;1  ;-3.9214e+08  ;3.4649e+07  ;2.6587e+08  ;-7.284e+07  ;6.6026e+08
  ;  ;2  ;-3.9214e+08  ;1.9597e+07  ;4.7263e+08  ;-7.284e+07  ;8.6518e+08
  ;565  ;1  ;-3.9214e+08  ;1.9596e+07  ;4.7263e+08  ;-7.284e+07  ;8.6518e+08
  ;  ;2  ;-3.9214e+08  ;4.5468e+06  ;6.7937e+08  ;-7.284e+07  ;1.0715e+09
