sep=;
11:57; Saturday; October 05; 2024
Study name:Front_Impact

Beam Name  ;Element  ;End  ;Axial (N/m^2)  ;Bending Dir1 (N/m^2)  ;Bending Dir2 (N/m^2)  ;Torsional (N/m^2)  ;Worst Case (N/m^2)
  ;  ;2  ;-3.1903e+08  ;2.5648e+07  ;4.1718e+07  ;-2.273e+07  ;3.6801e+08
  ;451  ;1  ;-3.1903e+08  ;2.5648e+07  ;4.1718e+07  ;-2.273e+07  ;3.6801e+08
  ;  ;2  ;-3.1903e+08  ;2.1828e+07  ;4.27e+07  ;-2.273e+07  ;3.6699e+08
  ;452  ;1  ;-3.1903e+08  ;2.1828e+07  ;4.27e+07  ;-2.273e+07  ;3.6699e+08
  ;  ;2  ;-3.1903e+08  ;1.8032e+07  ;4.368e+07  ;-2.273e+07  ;3.6629e+08
  ;453  ;1  ;-3.1903e+08  ;1.8032e+07  ;4.368e+07  ;-2.273e+07  ;3.6629e+08
  ;  ;2  ;-3.1904e+08  ;1.426e+07  ;4.4661e+07  ;-2.273e+07  ;3.6592e+08
  ;454  ;1  ;-3.1904e+08  ;1.426e+07  ;4.4661e+07  ;-2.273e+07  ;3.6592e+08
  ;  ;2  ;-3.1904e+08  ;1.0515e+07  ;4.5642e+07  ;-2.273e+07  ;3.6587e+08
  ;455  ;1  ;-3.1904e+08  ;1.0515e+07  ;4.5642e+07  ;-2.273e+07  ;3.6587e+08
  ;  ;2  ;-3.1904e+08  ;6.7919e+06  ;4.6624e+07  ;-2.273e+07  ;3.6615e+08
  ;456  ;1  ;-3.1904e+08  ;6.7919e+06  ;4.6624e+07  ;-2.273e+07  ;3.6615e+08
  ;  ;2  ;-3.1904e+08  ;3.0914e+06  ;4.7604e+07  ;-2.273e+07  ;3.6674e+08
  ;457  ;1  ;-3.1904e+08  ;3.0915e+06  ;4.7604e+07  ;-2.273e+07  ;3.6674e+08
  ;  ;2  ;-3.1904e+08  ;-5.8117e+05  ;4.8585e+07  ;-2.273e+07  ;3.6763e+08
  ;458  ;1  ;-3.1904e+08  ;-5.8114e+05  ;4.8585e+07  ;-2.273e+07  ;3.6763e+08
  ;  ;2  ;-3.1904e+08  ;-4.2312e+06  ;4.9567e+07  ;-2.273e+07  ;3.6878e+08
  ;459  ;1  ;-3.1904e+08  ;-4.2312e+06  ;4.9567e+07  ;-2.273e+07  ;3.6878e+08
  ;  ;2  ;-3.1904e+08  ;-7.8572e+06  ;5.0547e+07  ;-2.273e+07  ;3.7019e+08
  ;460  ;1  ;-3.1904e+08  ;-7.8572e+06  ;5.0547e+07  ;-2.273e+07  ;3.7019e+08
  ;  ;2  ;-3.1904e+08  ;-1.1459e+07  ;5.1529e+07  ;-2.273e+07  ;3.7183e+08
  ;461  ;1  ;-3.1904e+08  ;-1.1459e+07  ;5.1529e+07  ;-2.273e+07  ;3.7183e+08
  ;  ;2  ;-3.1904e+08  ;-1.5034e+07  ;5.251e+07  ;-2.273e+07  ;3.7366e+08
  ;462  ;1  ;-3.1904e+08  ;-1.5034e+07  ;5.251e+07  ;-2.273e+07  ;3.7366e+08
  ;  ;2  ;-3.1904e+08  ;-1.8589e+07  ;5.349e+07  ;-2.273e+07  ;3.7567e+08
  ;463  ;1  ;-3.1904e+08  ;-1.8589e+07  ;5.349e+07  ;-2.273e+07  ;3.7567e+08
  ;  ;2  ;-3.1904e+08  ;-2.2118e+07  ;5.4471e+07  ;-2.273e+07  ;3.7783e+08
Beam-46(Circuler tube 1X0.06(16_GAUGE)(56)[15])  ;  ;  ;  ;  ;  ;  ;
  ;464  ;1  ;-1.0524e+08  ;-7.9387e+07  ;1.2937e+08  ;-6.6273e+06  ;2.5703e+08
  ;  ;2  ;-1.0524e+08  ;-7.2537e+07  ;1.1943e+08  ;-6.6273e+06  ;2.4497e+08
  ;465  ;1  ;-1.0524e+08  ;-7.2537e+07  ;1.1943e+08  ;-6.6273e+06  ;2.4497e+08
  ;  ;2  ;-1.0524e+08  ;-6.5688e+07  ;1.0947e+08  ;-6.6273e+06  ;2.3291e+08
  ;466  ;1  ;-1.0524e+08  ;-6.5688e+07  ;1.0947e+08  ;-6.6273e+06  ;2.3291e+08
  ;  ;2  ;-1.0524e+08  ;-5.8838e+07  ;9.9489e+07  ;-6.6273e+06  ;2.2082e+08
  ;467  ;1  ;-1.0524e+08  ;-5.8838e+07  ;9.9489e+07  ;-6.6273e+06  ;2.2082e+08
  ;  ;2  ;-1.0524e+08  ;-5.1989e+07  ;8.9485e+07  ;-6.6273e+06  ;2.0873e+08
  ;468  ;1  ;-1.0524e+08  ;-5.1988e+07  ;8.9485e+07  ;-6.6274e+06  ;2.0873e+08
  ;  ;2  ;-1.0523e+08  ;-4.5138e+07  ;7.946e+07  ;-6.6274e+06  ;1.9662e+08
  ;469  ;1  ;-1.0523e+08  ;-4.5138e+07  ;7.946e+07  ;-6.6273e+06  ;1.9662e+08
  ;  ;2  ;-1.0523e+08  ;-3.8289e+07  ;6.9413e+07  ;-6.6273e+06  ;1.8451e+08
  ;470  ;1  ;-1.0523e+08  ;-3.8289e+07  ;6.9413e+07  ;-6.6273e+06  ;1.8451e+08
  ;  ;2  ;-1.0523e+08  ;-3.1439e+07  ;5.9346e+07  ;-6.6273e+06  ;1.7239e+08
  ;471  ;1  ;-1.0523e+08  ;-3.1439e+07  ;5.9346e+07  ;-6.6273e+06  ;1.7239e+08
  ;  ;2  ;-1.0523e+08  ;-2.4589e+07  ;4.9257e+07  ;-6.6273e+06  ;1.6029e+08
  ;472  ;1  ;-1.0523e+08  ;-2.4589e+07  ;4.9257e+07  ;-6.6273e+06  ;1.6029e+08
  ;  ;2  ;-1.0523e+08  ;-1.774e+07  ;3.9147e+07  ;-6.6273e+06  ;1.4821e+08
  ;473  ;1  ;-1.0523e+08  ;-1.774e+07  ;3.9147e+07  ;-6.6273e+06  ;1.4821e+08
  ;  ;2  ;-1.0523e+08  ;-1.089e+07  ;2.9016e+07  ;-6.6273e+06  ;1.3622e+08
  ;474  ;1  ;-1.0523e+08  ;-1.089e+07  ;2.9016e+07  ;-6.6273e+06  ;1.3622e+08
  ;  ;2  ;-1.0523e+08  ;-4.04e+06  ;1.8864e+07  ;-6.6273e+06  ;1.2452e+08
  ;475  ;1  ;-1.0523e+08  ;-4.0401e+06  ;1.8864e+07  ;-6.6273e+06  ;1.2452e+08
  ;  ;2  ;-1.0523e+08  ;2.8097e+06  ;8.6898e+06  ;-6.6273e+06  ;1.1436e+08
  ;476  ;1  ;-1.0523e+08  ;2.8097e+06  ;8.6898e+06  ;-6.6273e+06  ;1.1436e+08
  ;  ;2  ;-1.0523e+08  ;9.6594e+06  ;-1.5051e+06  ;-6.6273e+06  ;1.15e+08
  ;477  ;1  ;-1.0523e+08  ;9.6594e+06  ;-1.5051e+06  ;-6.6273e+06  ;1.15e+08
  ;  ;2  ;-1.0523e+08  ;1.6509e+07  ;-1.172e+07  ;-6.6273e+06  ;1.2547e+08
  ;478  ;1  ;-1.0523e+08  ;1.6509e+07  ;-1.172e+07  ;-6.6273e+06  ;1.2547e+08
  ;  ;2  ;-1.0523e+08  ;2.3359e+07  ;-2.1958e+07  ;-6.6273e+06  ;1.3729e+08
  ;479  ;1  ;-1.0523e+08  ;2.3359e+07  ;-2.1958e+07  ;-6.6273e+06  ;1.3729e+08
  ;  ;2  ;-1.0523e+08  ;3.0209e+07  ;-3.2216e+07  ;-6.6273e+06  ;1.4939e+08
  ;480  ;1  ;-1.0523e+08  ;3.0209e+07  ;-3.2216e+07  ;-6.6273e+06  ;1.4939e+08
  ;  ;2  ;-1.0522e+08  ;3.7058e+07  ;-4.2495e+07  ;-6.6273e+06  ;1.6161e+08
  ;481  ;1  ;-1.0522e+08  ;3.7058e+07  ;-4.2495e+07  ;-6.6273e+06  ;1.6161e+08
  ;  ;2  ;-1.0522e+08  ;4.3908e+07  ;-5.2796e+07  ;-6.6273e+06  ;1.7389e+08
  ;482  ;1  ;-1.0522e+08  ;4.3908e+07  ;-5.2796e+07  ;-6.6273e+06  ;1.7389e+08
  ;  ;2  ;-1.0522e+08  ;5.0758e+07  ;-6.3117e+07  ;-6.6273e+06  ;1.8622e+08
  ;483  ;1  ;-1.0522e+08  ;5.0758e+07  ;-6.3117e+07  ;-6.6273e+06  ;1.8622e+08
  ;  ;2  ;-1.0522e+08  ;5.7608e+07  ;-7.346e+07  ;-6.6273e+06  ;1.9858e+08
  ;484  ;1  ;-1.0522e+08  ;5.7608e+07  ;-7.346e+07  ;-6.6273e+06  ;1.9858e+08
  ;  ;2  ;-1.0522e+08  ;6.4457e+07  ;-8.3825e+07  ;-6.6273e+06  ;2.1096e+08
  ;485  ;1  ;-1.0522e+08  ;6.4457e+07  ;-8.3825e+07  ;-6.6273e+06  ;2.1096e+08
  ;  ;2  ;-1.0522e+08  ;7.1307e+07  ;-9.421e+07  ;-6.6273e+06  ;2.2337e+08
Beam-47(Circuler tube 1X0.06(16_GAUGE)(1)[6])  ;  ;  ;  ;  ;  ;  ;
  ;486  ;1  ;-1.1455e+08  ;-1.3839e+08  ;8.675e+07  ;5.7752e+06  ;2.7788e+08
  ;  ;2  ;-1.1455e+08  ;-1.4424e+08  ;7.2971e+07  ;5.7752e+06  ;2.762e+08
  ;487  ;1  ;-1.1126e+08  ;-1.4004e+08  ;7.2971e+07  ;1.8211e+07  ;2.6918e+08
  ;  ;2  ;-1.1126e+08  ;-1.4589e+08  ;2.8628e+07  ;1.8211e+07  ;2.5993e+08
  ;488  ;1  ;-1.046e+08  ;-1.3735e+08  ;2.8628e+07  ;3.0601e+07  ;2.449e+08
  ;  ;2  ;-1.046e+08  ;-1.432e+08  ;-4.4932e+07  ;3.0601e+07  ;2.5468e+08
  ;489  ;1  ;-9.4749e+07  ;-1.3039e+08  ;-4.4932e+07  ;4.2569e+07  ;2.3267e+08
  ;  ;2  ;-9.4749e+07  ;-1.3624e+08  ;-1.4547e+08  ;4.2569e+07  ;2.9406e+08
  ;490  ;1  ;-8.5458e+07  ;-1.2397e+08  ;-1.4547e+08  ;5.1094e+07  ;2.7659e+08
  ;  ;2  ;-8.5457e+07  ;-1.2689e+08  ;-2.0489e+08  ;5.1094e+07  ;3.2646e+08
  ;491  ;1  ;2.0896e+07  ;2.1264e+07  ;-9.4294e+06  ;1.4724e+07  ;4.4156e+07
  ;  ;2  ;2.0896e+07  ;2.0812e+07  ;-2.3132e+07  ;1.4724e+07  ;5.2013e+07
  ;492  ;1  ;2.3026e+07  ;2.4479e+07  ;-2.3132e+07  ;1.324e+07  ;5.6706e+07
  ;  ;2  ;2.3027e+07  ;2.3577e+07  ;-4.6038e+07  ;1.324e+07  ;7.4751e+07
  ;493  ;1  ;2.5248e+07  ;2.7817e+07  ;-4.6038e+07  ;1.0992e+07  ;7.9037e+07
  ;  ;2  ;2.5248e+07  ;2.6916e+07  ;-6.2411e+07  ;1.0992e+07  ;9.3216e+07
  ;494  ;1  ;2.6703e+07  ;3.0324e+07  ;-6.2411e+07  ;8.4876e+06  ;9.609e+07
  ;  ;2  ;2.6703e+07  ;2.9423e+07  ;-7.1752e+07  ;8.4876e+06  ;1.0425e+08
  ;495  ;1  ;2.7346e+07  ;3.1923e+07  ;-7.1752e+07  ;5.8041e+06  ;1.0588e+08
  ;  ;2  ;2.7347e+07  ;3.1022e+07  ;-7.3778e+07  ;5.8041e+06  ;1.0738e+08
Beam-48(Circuler tube 1X0.06(16_GAUGE)(56)[18])  ;  ;  ;  ;  ;  ;  ;
  ;496  ;1  ;-1.3387e+08  ;2.03e+08  ;-3.5063e+06  ;-2.9263e+07  ;3.369e+08
  ;  ;2  ;-1.3387e+08  ;1.6086e+08  ;1.6026e+06  ;-2.9263e+07  ;2.9473e+08
  ;497  ;1  ;-1.3387e+08  ;1.6086e+08  ;1.6023e+06  ;-2.9263e+07  ;2.9473e+08
  ;  ;2  ;-1.3387e+08  ;1.1871e+08  ;6.733e+06  ;-2.9263e+07  ;2.5277e+08
  ;498  ;1  ;-1.3387e+08  ;1.1871e+08  ;6.7332e+06  ;-2.9263e+07  ;2.5277e+08
  ;  ;2  ;-1.3387e+08  ;7.6568e+07  ;1.1886e+07  ;-2.9263e+07  ;2.1135e+08
  ;499  ;1  ;-1.3387e+08  ;7.6568e+07  ;1.1886e+07  ;-2.9263e+07  ;2.1135e+08
  ;  ;2  ;-1.3386e+08  ;3.4427e+07  ;1.7063e+07  ;-2.9263e+07  ;1.7229e+08
  ;500  ;1  ;-1.3386e+08  ;3.4427e+07  ;1.7063e+07  ;-2.9263e+07  ;1.7229e+08
  ;  ;2  ;-1.3386e+08  ;-7.711e+06  ;2.2261e+07  ;-2.9263e+07  ;1.5742e+08
  ;501  ;1  ;-1.3386e+08  ;-7.711e+06  ;2.2261e+07  ;-2.9263e+07  ;1.5742e+08
  ;  ;2  ;-1.3386e+08  ;-4.9847e+07  ;2.7483e+07  ;-2.9263e+07  ;1.9078e+08
  ;502  ;1  ;-1.3386e+08  ;-4.9848e+07  ;2.7483e+07  ;-2.9263e+07  ;1.9078e+08
  ;  ;2  ;-1.3386e+08  ;-9.1981e+07  ;3.2726e+07  ;-2.9263e+07  ;2.3149e+08
  ;503  ;1  ;-1.3386e+08  ;-9.1981e+07  ;3.2726e+07  ;-2.9263e+07  ;2.3149e+08
  ;  ;2  ;-1.3386e+08  ;-1.3411e+08  ;3.7993e+07  ;-2.9263e+07  ;2.7325e+08
  ;504  ;1  ;-1.3386e+08  ;-1.3411e+08  ;3.7993e+07  ;-2.9263e+07  ;2.7325e+08
  ;  ;2  ;-1.3386e+08  ;-1.7624e+08  ;4.3282e+07  ;-2.9263e+07  ;3.1534e+08
  ;505  ;1  ;-1.3386e+08  ;-1.7624e+08  ;4.3282e+07  ;-2.9263e+07  ;3.1534e+08
  ;  ;2  ;-1.3386e+08  ;-2.1837e+08  ;4.8593e+07  ;-2.9263e+07  ;3.5757e+08
Beam-49(Circuler tube 1X0.06(16_GAUGE)(6)[6])  ;  ;  ;  ;  ;  ;  ;
  ;506  ;1  ;-5.1836e+08  ;1.7118e+08  ;-2.4351e+08  ;-1.4506e+07  ;8.1602e+08
  ;  ;2  ;-5.1836e+08  ;1.4842e+08  ;-2.1123e+08  ;-1.4506e+07  ;7.7652e+08
  ;507  ;1  ;-5.1836e+08  ;1.4842e+08  ;-2.1123e+08  ;-1.4506e+07  ;7.7652e+08
  ;  ;2  ;-5.1836e+08  ;1.2567e+08  ;-1.7897e+08  ;-1.4506e+07  ;7.3704e+08
  ;508  ;1  ;-5.1836e+08  ;1.2567e+08  ;-1.7896e+08  ;-1.4506e+07  ;7.3704e+08
  ;  ;2  ;-5.1836e+08  ;1.0291e+08  ;-1.4672e+08  ;-1.4506e+07  ;6.9757e+08
  ;509  ;1  ;-5.1836e+08  ;1.0291e+08  ;-1.4672e+08  ;-1.4506e+07  ;6.9757e+08
  ;  ;2  ;-5.1836e+08  ;8.0155e+07  ;-1.145e+08  ;-1.4506e+07  ;6.5812e+08
  ;510  ;1  ;-5.1836e+08  ;8.0156e+07  ;-1.145e+08  ;-1.4506e+07  ;6.5812e+08
  ;  ;2  ;-5.1836e+08  ;5.7399e+07  ;-8.2291e+07  ;-1.4506e+07  ;6.1869e+08
  ;511  ;1  ;-5.1836e+08  ;5.7399e+07  ;-8.2291e+07  ;-1.4506e+07  ;6.1869e+08
  ;  ;2  ;-5.1836e+08  ;3.4642e+07  ;-5.0108e+07  ;-1.4506e+07  ;5.7927e+08
  ;512  ;1  ;-5.1836e+08  ;3.4641e+07  ;-5.0109e+07  ;-1.4506e+07  ;5.7927e+08
  ;  ;2  ;-5.1836e+08  ;1.1888e+07  ;-1.7946e+07  ;-1.4506e+07  ;5.3988e+08
  ;513  ;1  ;-5.1836e+08  ;1.1888e+07  ;-1.7946e+07  ;-1.4506e+07  ;5.3988e+08
  ;  ;2  ;-5.1836e+08  ;-1.0868e+07  ;1.4194e+07  ;-1.4506e+07  ;5.3623e+08
  ;514  ;1  ;-5.1711e+08  ;3.2269e+07  ;-2.2749e+07  ;-1.9836e+06  ;5.5659e+08
  ;  ;2  ;-5.1711e+08  ;9.2728e+06  ;-9.4733e+05  ;-1.9836e+06  ;5.2643e+08
  ;515  ;1  ;-5.1711e+08  ;9.2728e+06  ;-9.4733e+05  ;-1.9836e+06  ;5.2643e+08
  ;  ;2  ;-5.1711e+08  ;-1.3723e+07  ;2.0834e+07  ;-1.9836e+06  ;5.4205e+08
  ;516  ;1  ;-5.1711e+08  ;-1.3723e+07  ;2.0834e+07  ;-1.9836e+06  ;5.4205e+08
  ;  ;2  ;-5.171e+08  ;-3.6719e+07  ;4.2595e+07  ;-1.9836e+06  ;5.7334e+08
  ;517  ;1  ;-5.171e+08  ;-3.6719e+07  ;4.2595e+07  ;-1.9836e+06  ;5.7334e+08
  ;  ;2  ;-5.171e+08  ;-5.9712e+07  ;6.4333e+07  ;-1.9836e+06  ;6.0488e+08
  ;518  ;1  ;-5.171e+08  ;-5.9712e+07  ;6.4333e+07  ;-1.9836e+06  ;6.0488e+08
  ;  ;2  ;-5.171e+08  ;-8.2707e+07  ;8.6053e+07  ;-1.9836e+06  ;6.3646e+08
  ;519  ;1  ;-5.171e+08  ;-8.2707e+07  ;8.6053e+07  ;-1.9836e+06  ;6.3646e+08
  ;  ;2  ;-5.171e+08  ;-1.057e+08  ;1.0775e+08  ;-1.9836e+06  ;6.6805e+08
  ;520  ;1  ;-5.171e+08  ;-1.057e+08  ;1.0775e+08  ;-1.9836e+06  ;6.6805e+08
  ;  ;2  ;-5.171e+08  ;-1.287e+08  ;1.2943e+08  ;-1.9836e+06  ;6.9963e+08
  ;521  ;1  ;-5.171e+08  ;-1.287e+08  ;1.2943e+08  ;-1.9836e+06  ;6.9963e+08
  ;  ;2  ;-5.171e+08  ;-1.5169e+08  ;1.5109e+08  ;-1.9836e+06  ;7.312e+08
  ;522  ;1  ;-2.7014e+05  ;184.49  ;735.65  ;-0  ;2.7089e+05
  ;  ;2  ;-2.7013e+05  ;-184.47  ;-737.31  ;0  ;2.7089e+05
Beam-50(Circuler tube 1X0.06(16_GAUGE)(8)[1])  ;  ;  ;  ;  ;  ;  ;
  ;523  ;1  ;-1.7946e+06  ;-4.2707e+07  ;3.9784e+07  ;1.0562e+07  ;6.0161e+07
  ;  ;2  ;-1.7916e+06  ;-3.899e+07  ;3.5703e+07  ;1.0562e+07  ;5.4658e+07
  ;524  ;1  ;-1.7916e+06  ;-3.899e+07  ;3.5702e+07  ;1.0562e+07  ;5.4658e+07
  ;  ;2  ;-1.7885e+06  ;-3.5278e+07  ;3.1615e+07  ;1.0562e+07  ;4.916e+07
  ;525  ;1  ;-1.7885e+06  ;-3.5278e+07  ;3.1615e+07  ;1.0562e+07  ;4.916e+07
  ;  ;2  ;-1.7855e+06  ;-3.157e+07  ;2.7522e+07  ;1.0562e+07  ;4.3668e+07
  ;526  ;1  ;-1.7855e+06  ;-3.157e+07  ;2.7522e+07  ;1.0562e+07  ;4.3668e+07
  ;  ;2  ;-1.7824e+06  ;-2.7866e+07  ;2.3423e+07  ;1.0562e+07  ;3.8186e+07
  ;527  ;1  ;-1.7824e+06  ;-2.7866e+07  ;2.3423e+07  ;1.0562e+07  ;3.8186e+07
  ;  ;2  ;-1.7794e+06  ;-2.4167e+07  ;1.9319e+07  ;1.0562e+07  ;3.2719e+07
  ;528  ;1  ;-1.7794e+06  ;-2.4167e+07  ;1.9319e+07  ;1.0562e+07  ;3.2719e+07
  ;  ;2  ;-1.7764e+06  ;-2.0473e+07  ;1.5208e+07  ;1.0562e+07  ;2.728e+07
  ;529  ;1  ;-1.7764e+06  ;-2.0473e+07  ;1.5208e+07  ;1.0562e+07  ;2.728e+07
  ;  ;2  ;-1.7733e+06  ;-1.6783e+07  ;1.1092e+07  ;1.0562e+07  ;2.189e+07
  ;530  ;1  ;-1.7733e+06  ;-1.6783e+07  ;1.1092e+07  ;1.0562e+07  ;2.189e+07
  ;  ;2  ;-1.7703e+06  ;-1.3098e+07  ;6.9693e+06  ;1.0562e+07  ;1.6607e+07
  ;531  ;1  ;-1.7703e+06  ;-1.3098e+07  ;6.9693e+06  ;1.0562e+07  ;1.6607e+07
  ;  ;2  ;-1.7673e+06  ;-9.4169e+06  ;2.8411e+06  ;1.0562e+07  ;1.1603e+07
  ;532  ;1  ;-1.7673e+06  ;-9.4169e+06  ;2.8411e+06  ;1.0562e+07  ;1.1603e+07
  ;  ;2  ;-1.7642e+06  ;-5.7405e+06  ;-1.2929e+06  ;1.0562e+07  ;7.6486e+06
  ;533  ;1  ;-1.7642e+06  ;-5.7405e+06  ;-1.293e+06  ;1.0562e+07  ;7.6485e+06
  ;  ;2  ;-1.7612e+06  ;-2.0687e+06  ;-5.433e+06  ;1.0562e+07  ;7.5747e+06
  ;534  ;1  ;-1.7612e+06  ;-2.0687e+06  ;-5.4329e+06  ;1.0562e+07  ;7.5747e+06
  ;  ;2  ;-1.7582e+06  ;1.5986e+06  ;-9.5788e+06  ;1.0562e+07  ;1.1469e+07
  ;535  ;1  ;-1.7582e+06  ;1.5986e+06  ;-9.5788e+06  ;1.0562e+07  ;1.1469e+07
  ;  ;2  ;-1.7551e+06  ;5.2613e+06  ;-1.373e+07  ;1.0562e+07  ;1.6459e+07
  ;536  ;1  ;-1.7551e+06  ;5.2613e+06  ;-1.373e+07  ;1.0562e+07  ;1.6459e+07
  ;  ;2  ;-1.7521e+06  ;8.9195e+06  ;-1.7888e+07  ;1.0562e+07  ;2.1741e+07
  ;537  ;1  ;-1.7521e+06  ;8.9196e+06  ;-1.7888e+07  ;1.0562e+07  ;2.1741e+07
  ;  ;2  ;-1.7491e+06  ;1.2573e+07  ;-2.2051e+07  ;1.0562e+07  ;2.7133e+07
  ;538  ;1  ;-1.7491e+06  ;1.2573e+07  ;-2.2051e+07  ;1.0562e+07  ;2.7133e+07
  ;  ;2  ;-1.746e+06  ;1.6223e+07  ;-2.6221e+07  ;1.0562e+07  ;3.2579e+07
  ;539  ;1  ;-1.746e+06  ;1.6223e+07  ;-2.6221e+07  ;1.0562e+07  ;3.2579e+07
  ;  ;2  ;-1.743e+06  ;1.9867e+07  ;-3.0396e+07  ;1.0562e+07  ;3.8056e+07
  ;540  ;1  ;-1.743e+06  ;1.9867e+07  ;-3.0396e+07  ;1.0562e+07  ;3.8056e+07
  ;  ;2  ;-1.7399e+06  ;2.3507e+07  ;-3.4577e+07  ;1.0562e+07  ;4.3551e+07
  ;541  ;1  ;-1.7399e+06  ;2.3507e+07  ;-3.4577e+07  ;1.0562e+07  ;4.3551e+07
  ;  ;2  ;-1.7369e+06  ;2.7143e+07  ;-3.8764e+07  ;1.0562e+07  ;4.9059e+07
  ;542  ;1  ;-1.7369e+06  ;2.7143e+07  ;-3.8764e+07  ;1.0562e+07  ;4.9059e+07
  ;  ;2  ;-1.7339e+06  ;3.0774e+07  ;-4.2957e+07  ;1.0562e+07  ;5.4576e+07
Beam-51(Circuler tube 1X0.06(16_GAUGE)(59)[2])  ;  ;  ;  ;  ;  ;  ;
  ;543  ;1  ;-7.2525e+06  ;-1.0064e+08  ;-1.0664e+08  ;-1.7282e+07  ;1.5389e+08
  ;  ;2  ;-7.2526e+06  ;-7.9463e+07  ;-9.323e+07  ;-1.7282e+07  ;1.2975e+08
  ;544  ;1  ;-7.2526e+06  ;-7.9462e+07  ;-9.323e+07  ;-1.7282e+07  ;1.2975e+08
  ;  ;2  ;-7.2527e+06  ;-5.8259e+07  ;-7.9821e+07  ;-1.7282e+07  ;1.0607e+08
  ;545  ;1  ;-7.2527e+06  ;-5.8259e+07  ;-7.9821e+07  ;-1.7282e+07  ;1.0607e+08
  ;  ;2  ;-7.2528e+06  ;-3.7033e+07  ;-6.6412e+07  ;-1.7282e+07  ;8.3292e+07
  ;546  ;1  ;-7.2528e+06  ;-3.7033e+07  ;-6.6412e+07  ;-1.7282e+07  ;8.3292e+07
  ;  ;2  ;-7.2529e+06  ;-1.5785e+07  ;-5.3002e+07  ;-1.7282e+07  ;6.2556e+07
  ;547  ;1  ;-7.2529e+06  ;-1.5785e+07  ;-5.3002e+07  ;-1.7282e+07  ;6.2556e+07
  ;  ;2  ;-7.253e+06  ;5.4846e+06  ;-3.9593e+07  ;-1.7282e+07  ;4.7224e+07
  ;548  ;1  ;-7.253e+06  ;5.4847e+06  ;-3.9593e+07  ;-1.7282e+07  ;4.7224e+07
  ;  ;2  ;-7.2531e+06  ;2.6777e+07  ;-2.6184e+07  ;-1.7282e+07  ;4.4704e+07
  ;549  ;1  ;-7.2531e+06  ;2.6777e+07  ;-2.6184e+07  ;-1.7282e+07  ;4.4704e+07
  ;  ;2  ;-7.2531e+06  ;4.8091e+07  ;-1.2774e+07  ;-1.7282e+07  ;5.7012e+07
  ;550  ;1  ;-7.2531e+06  ;4.8091e+07  ;-1.2774e+07  ;-1.7282e+07  ;5.7012e+07
  ;  ;2  ;-7.2532e+06  ;6.9427e+07  ;6.3488e+05  ;-1.7282e+07  ;7.6684e+07
  ;551  ;1  ;-7.2532e+06  ;6.9427e+07  ;6.3491e+05  ;-1.7282e+07  ;7.6684e+07
  ;  ;2  ;-7.2533e+06  ;9.0786e+07  ;1.4044e+07  ;-1.7282e+07  ;9.9119e+07
  ;552  ;1  ;-7.2533e+06  ;9.0786e+07  ;1.4044e+07  ;-1.7282e+07  ;9.9119e+07
  ;  ;2  ;-7.2534e+06  ;1.1217e+08  ;2.7453e+07  ;-1.7282e+07  ;1.2273e+08
  ;553  ;1  ;-7.2534e+06  ;1.1217e+08  ;2.7453e+07  ;-1.7282e+07  ;1.2273e+08
  ;  ;2  ;-7.2535e+06  ;1.3357e+08  ;4.0863e+07  ;-1.7282e+07  ;1.4693e+08
  ;554  ;1  ;-7.2535e+06  ;1.3357e+08  ;4.0863e+07  ;-1.7282e+07  ;1.4693e+08
  ;  ;2  ;-7.2536e+06  ;1.5499e+08  ;5.4272e+07  ;-1.7282e+07  ;1.7148e+08
  ;555  ;1  ;-7.2536e+06  ;1.5499e+08  ;5.4272e+07  ;-1.7282e+07  ;1.7148e+08
  ;  ;2  ;-7.2537e+06  ;1.7644e+08  ;6.7681e+07  ;-1.7282e+07  ;1.9623e+08
Beam-52(Circuler tube 1X0.06(16_GAUGE)(13)[5])  ;  ;  ;  ;  ;  ;  ;
  ;556  ;1  ;-4.1739e+08  ;-2.2222e+08  ;-9.15e+08  ;-1.8075e+07  ;1.359e+09
  ;  ;2  ;-4.1739e+08  ;-1.9122e+08  ;-7.8932e+08  ;-1.8075e+07  ;1.2295e+09
  ;557  ;1  ;-4.1739e+08  ;-1.9122e+08  ;-7.8932e+08  ;-1.8075e+07  ;1.2295e+09
  ;  ;2  ;-4.1739e+08  ;-1.6022e+08  ;-6.6365e+08  ;-1.8075e+07  ;1.1001e+09
  ;558  ;1  ;-4.1739e+08  ;-1.6022e+08  ;-6.6365e+08  ;-1.8075e+07  ;1.1001e+09
  ;  ;2  ;-4.1739e+08  ;-1.2923e+08  ;-5.3801e+08  ;-1.8075e+07  ;9.707e+08
  ;559  ;1  ;-4.1739e+08  ;-1.2923e+08  ;-5.3801e+08  ;-1.8075e+07  ;9.707e+08
  ;  ;2  ;-4.1739e+08  ;-9.823e+07  ;-4.1239e+08  ;-1.8075e+07  ;8.4132e+08
  ;560  ;1  ;-4.1739e+08  ;-9.823e+07  ;-4.1239e+08  ;-1.8075e+07  ;8.4132e+08
  ;  ;2  ;-4.1739e+08  ;-6.7233e+07  ;-2.8679e+08  ;-1.8075e+07  ;7.1195e+08
  ;561  ;1  ;-4.1739e+08  ;-6.7233e+07  ;-2.8679e+08  ;-1.8075e+07  ;7.1195e+08
